title,source_country,date,url,clean_text,headline_length_words,topic_category,month
UN chief warns of Israeli - made humanitarian crisis in Gaza amid war on Iran,United States,2026-03-03 16:45:00,https://www.aljazeera.com/news/2026/3/3/un-chief-warns-of-israeli-made-humanitarian-crisis-in-gaza-amid-war-on-iran,un chief warns of israeli made humanitarian crisis in gaza amid war on iran,14,Conflict / Attack,2026-03
What It Took for Film Director Cherien Dabis to  Find Palestine Everywhere But Palestine  ,United States,2026-03-06 09:30:00,https://www.cntraveler.com/story/what-it-took-for-film-director-cherien-dabis-to-find-palestine-everywhere-but-palestine,what it took for film director cherien dabis to find palestine everywhere but palestine,14,Other,2026-03
تزامنًا مع العدوان على إيران .. الاحتلال يحول قرى الضفة ومدنها إلى سجون مغلقة,Israel,2026-03-04 07:15:00,http://zamnpress.com/news/140552,تزامن ا مع العدوان على إيران الاحتلال يحول قرى الضفة ومدنها إلى سجون مغلقة,14,Other,2026-03
"İsrail , Batı Şeriada neden sorun çıkarmaya çalışıyor ? ",Turkey,2026-03-12 18:15:00,https://www.haksozhaber.net/israil-bati-seriada-neden-sorun-cikarmaya-calisiyor-201271h.htm,i srail batı şeriada neden sorun çıkarmaya çalışıyor,8,Other,2026-03
Brian Eno and 200+ Artists Urge British Museum to  Stop Erasing Palestine  ,United States,2026-03-13 00:15:00,https://hyperallergic.com/brian-eno-and-200-artists-urge-british-museum-to-stop-erasing-palestine/,brian eno and 200 artists urge british museum to stop erasing palestine,12,Other,2026-03
"İsrail ordusu , Batı Şeriadaki Asker Kadim Mülteci Kampına baskın düzenledi",Turkey,2026-03-02 12:00:00,https://www.haksozhaber.net/israil-ordusu-bati-seriadaki-asker-kadim-multeci-kampina-baskin-duzenledi-200810h.htm,i srail ordusu batı şeriadaki asker kadim mülteci kampına baskın düzenledi,11,Other,2026-03
İsrail Kudüste 300 binden fazla bireysel silah ruhsatı başvurusuna izin verdi,Turkey,2026-03-09 14:15:00,http://www.haberler.com/guncel/israil-de-bakan-ben-gvir-den-silah-ruhsati-kolayligi-19640684-haberi/,i srail kudüste 300 binden fazla bireysel silah ruhsatı başvurusuna izin verdi,12,Other,2026-03
"Palestinian man killed , brother critically wounded by illegal Israeli settlers in West Bank",Israel,2026-03-07 20:30:00,https://www.middleeastmonitor.com/20260307-palestinian-man-killed-brother-critically-wounded-by-illegal-israeli-settlers-in-west-bank/,palestinian man killed brother critically wounded by illegal israeli settlers in west bank,13,Conflict / Attack,2026-03
"TİKA , ramazanda Filistinde 200 tondan fazla gıda desteği sağladı",Turkey,2026-03-06 11:00:00,https://www.haberler.com/guncel/tika-ramazanda-filistin-de-200-tondan-fazla-gida-19630555-haberi/,ti ka ramazanda filistinde 200 tondan fazla gıda desteği sağladı,10,Other,2026-03
في اليوم العالمي للسمع .. بنك القدس يوقع شراكة مع فكر فلسطين لدعم المشروع الوطني للسمع ودعم أطفال غزة,Israel,2026-03-08 16:15:00,https://www.raya.ps/raya-tube/1213291.html,في اليوم العالمي للسمع بنك القدس يوقع شراكة مع فكر فلسطين لدعم المشروع الوطني للسمع ودعم أطفال غزة,18,Other,2026-03
"Care packages , brought to Palestinians by colonialism",Israel,2026-03-05 21:15:00,https://www.middleeastmonitor.com/20260305-care-packages-brought-to-palestinians-by-colonialism/,care packages brought to palestinians by colonialism,7,Other,2026-03
BM : Gazzeye son iki günde  neredeyse tüm insani yardım hareketleri engellendi  ,Turkey,2026-03-13 19:30:00,https://www.haberler.com/guncel/bm-den-gazze-ye-insani-yardim-cagrisi-19655669-haberi/,bm gazzeye son iki günde neredeyse tüm insani yardım hareketleri engellendi,11,Other,2026-03
"Filistin topraklarını gasbeden İsrailliler , Batı Şeriada 11 Filistinli aileyi yerinden etti",Turkey,2026-03-08 19:45:00,https://www.haberler.com/guncel/israil-in-bati-seria-daki-saldirilari-11-filistinli-aileyi-yerinden-etti-19638275-haberi/,filistin topraklarını gasbeden i srailliler batı şeriada 11 filistinli aileyi yerinden etti,12,Other,2026-03
وزارة شؤون المرأة تصدر ورقة تحليلية حول واقع النساء في الاقتصاد الفلسطيني أذار 2025 – آذار 2026 - شبكة فلسطين للأنباء,Israel,2026-03-01 17:45:00,https://www.shfanews.net/post/267835,وزارة شؤون المرأة تصدر ورقة تحليلية حول واقع النساء في الاقتصاد الفلسطيني أذار 2025 آذار 2026 شبكة فلسطين للأنباء,19,Other,2026-03
  أوتشا  تحذر : التصعيد الإقليمي ينعكس بشكل مباشر على الأوضاع الإنسانية في الضفة الغربية وغزة - شبكة فلسطين للأنباء,Israel,2026-03-03 09:45:00,https://www.shfanews.net/post/268148,أوتشا تحذر التصعيد الإقليمي ينعكس بشكل مباشر على الأوضاع الإنسانية في الضفة الغربية وغزة شبكة فلسطين للأنباء,17,Other,2026-03
Israel closes Rafah crossing and all other checkpoints in the West Bank and Gaza Strip,Israel,2026-03-01 15:00:00,https://www.middleeasteye.net/news/israel-closes-rafah-crossing-checkpoint-west-bank-gaza-strip,israel closes rafah crossing and all other checkpoints in the west bank and gaza strip,15,Other,2026-03
"Türkiyeye öğrenime gelen Filistinli öğrenciler , ülkelerindeki ramazan atmosferini anlattı",Turkey,2026-03-03 09:15:00,https://www.aa.com.tr/tr/gundem/turkiyeye-ogrenime-gelen-filistinli-ogrenciler-ulkelerindeki-ramazan-atmosferini-anlatti/3847718,türkiyeye öğrenime gelen filistinli öğrenciler ülkelerindeki ramazan atmosferini anlattı,9,Other,2026-03
المنشية .. قرية مهجّرة على تخوم ساحل عكا,Israel,2026-03-03 21:15:00,https://www.addustour.com/articles/1552169-%D8%A7%D9%84%D9%85%D9%86%D8%B4%D9%8A%D8%A9-%D9%82%D8%B1%D9%8A%D8%A9-%D9%85%D9%87%D8%AC%D9%91%D8%B1%D8%A9-%D8%B9%D9%84%D9%89-%D8%AA%D8%AE%D9%88%D9%85-%D8%B3%D8%A7%D8%AD%D9%84-%D8%B9%D9%83%D8%A7,المنشية قرية مهج رة على تخوم ساحل عكا,8,Other,2026-03
"Türkiyede okuyan Filistinli öğrenciler , ülkelerindeki ramazan atmosferini anlattı",Turkey,2026-03-03 18:30:00,https://www.risalehaber.com/turkiyede-okuyan-filistinli-ogrenciler-ulkelerindeki-ramazan-atmosferini-anlatti-451020h.htm,türkiyede okuyan filistinli öğrenciler ülkelerindeki ramazan atmosferini anlattı,8,Other,2026-03
بن غفير : سكان جميع الأحياء اليهودية بالقدس مؤهلين للحصول على رخصة سلاح - شبكة فلسطين للأنباء,Israel,2026-03-09 13:00:00,https://www.shfanews.net/post/269382,بن غفير سكان جميع الأحياء اليهودية بالقدس مؤهلين للحصول على رخصة سلاح شبكة فلسطين للأنباء,15,Other,2026-03
President Abbas discusses regional escalation with Greek Prime Minister,Israel,2026-03-06 14:30:00,https://english.wafa.ps/Pages/Details/168071,president abbas discusses regional escalation with greek prime minister,9,Politics / Election,2026-03
مدى : 65 انتهاك ضد الحريات الإعلامية في فلسطين خلال شهر شباط الماضي,Israel,2026-03-03 10:15:00,https://www.raya.ps/news/1212928.html,مدى 65 انتهاك ضد الحريات الإعلامية في فلسطين خلال شهر شباط الماضي,12,Other,2026-03
World News : Israeli attack claims three lives in Gaza as regional offensives escalate,United States,2026-03-14 00:45:00,https://www.gdnonline.com:443/Details/1378544,world news israeli attack claims three lives in gaza as regional offensives escalate,13,Conflict / Attack,2026-03
World News : Israeli attack claims three lives in Gaza as regional offensives escalate,United States,2026-03-14 03:00:00,https://www.gdnonline.com:443/Details/1378544/Israeli-attack-claims-three-lives-in-Gaza-as-regional-offensives-escalate,world news israeli attack claims three lives in gaza as regional offensives escalate,13,Conflict / Attack,2026-03
"En Cisjordanie , une vague de violences meurtrières menées par des colons israéliens - 15 / 03 / 2026 à 08 : 58",France,2026-03-15 09:15:00,https://www.boursorama.com/actualite-economique/actualites/en-cisjordanie-une-vague-de-violences-meurtrieres-menees-par-des-colons-israeliens-a5a628725a58eba317e59565ad4acf6e,en cisjordanie une vague de violences meurtrières menées par des colons israéliens 15 03 2026 à 08 58,18,Conflict / Attack,2026-03
ANFİDAPtan Gazze Tutum Belgesi ! - ,Turkey,2026-03-04 15:15:00,https://dogruhaber.com.tr/anfidaptan-gazze-tutum-belgesi-garantorluk-ve-adalet-olmadan-kalici-baris-mumkun-degil,anfi daptan gazze tutum belgesi,5,Other,2026-03
Son dakika ... Cumhurbaşkanı Erdoğandan önemli açıklamalar,Turkey,2026-03-09 20:15:00,https://www.ozgurkocaeli.com.tr/haber/27601726/son-dakika-cumhurbaskani-erdogandan-onemli-aciklamalar,son dakika cumhurbaşkanı erdoğandan önemli açıklamalar,6,Other,2026-03
Mazlumun yanında zulmün karşısındayız,Turkey,2026-03-14 07:00:00,https://www.sabah.com.tr/gundem/2026/03/14/mazlumun-yaninda-zulmun-karsisindayiz,mazlumun yanında zulmün karşısındayız,4,Other,2026-03
AK Parti İstanbulda Filistin iftarı : Kudüs ve Gazze için birlik mesajı,Turkey,2026-03-15 23:00:00,https://www.sabah.com.tr/gundem/2026/03/15/ak-parti-istanbulda-filistin-iftari-kudus-ve-gazze-icin-birlik-mesaji,ak parti i stanbulda filistin iftarı kudüs ve gazze için birlik mesajı,12,Other,2026-03
الرئيس محمود عباس يبحث هاتفياً مع بابا الفاتيكان آخر تطورات الأوضاع في الأراضي الفلسطينية والمنطقة - شبكة فلسطين للأنباء,Israel,2026-03-16 14:30:00,https://www.shfanews.net/post/270454,الرئيس محمود عباس يبحث هاتفيا مع بابا الفاتيكان آخر تطورات الأوضاع في الأراضي الفلسطينية والمنطقة شبكة فلسطين للأنباء,18,Other,2026-03
Kalyon Kültürde Filistine destek amacıyla  Sessiz Ayakkabılar  sergisi açıldı,Turkey,2026-03-13 12:45:00,https://www.haberler.com/guncel/gazze-deki-acilarin-izleri-sessiz-ayakkabilar-sergisiyle-gun-yuzune-cikiyor-19654299-haberi/,kalyon kültürde filistine destek amacıyla sessiz ayakkabılar sergisi açıldı,9,Other,2026-03
Filistin : İsrailin Batı Şeriada bir aileyi katletmesi bölgesel gerginliği fırsat bilen saldırılarının bir parçası,Turkey,2026-03-15 12:00:00,https://www.haberler.com/guncel/israil-ordusunun-filistinli-aileye-yonelik-saldirisi-kinandi-19660106-haberi/,filistin i srailin batı şeriada bir aileyi katletmesi bölgesel gerginliği fırsat bilen saldırılarının bir parçası,15,Other,2026-03
Cumhurbaşkanı Erdoğan : Filistini unutmuyoruz,Turkey,2026-03-13 18:30:00,https://www.internethaber.com/cumhurbaskani-erdogan-filistini-unutmuyoruz-2435213h.htm,cumhurbaşkanı erdoğan filistini unutmuyoruz,4,Other,2026-03
Berlin Police Chief has links to evangelical Israel lobbyists – Middle East Monitor,Israel,2026-03-07 20:30:00,https://www.middleeastmonitor.com/20260307-berlins-police-chief-has-links-to-evangelical-israel-lobbyists/,berlin police chief has links to evangelical israel lobbyists middle east monitor,12,Other,2026-03
UNRWA Chief : Education Access Under Attack in Palestine,United States,2026-03-03 10:45:00,https://www.miragenews.com/unrwa-chief-education-access-under-attack-in-1629854/,unrwa chief education access under attack in palestine,8,Conflict / Attack,2026-03
Kalyon Kültürde Filistine destek amacıyla  Sessiz Ayakkabılar  sergisi açıldı,Turkey,2026-03-14 09:45:00,https://www.gunes.com/sanat/kalyon-kulturde-filistine-destek-amaciyla-sessiz-ayakkabilar-sergisi-acildi-1225666,kalyon kültürde filistine destek amacıyla sessiz ayakkabılar sergisi açıldı,9,Other,2026-03
Kalyon Kültürde Filistine destek amacıyla  Sessiz Ayakkabılar  sergisi açıldı,Turkey,2026-03-13 16:45:00,https://www.sabah.com.tr/yasam/kalyon-kulturde-filistine-destek-amaciyla-sessiz-ayakkabilar-sergisi-acildi-7542542,kalyon kültürde filistine destek amacıyla sessiz ayakkabılar sergisi açıldı,9,Other,2026-03
أسعار الغاز والمحروقات في فلسطين لشهر 3 مارس / آذار 2026,Israel,2026-03-01 00:45:00,https://www.raya.ps/news/1212779.html,أسعار الغاز والمحروقات في فلسطين لشهر 3 مارس آذار 2026,10,Other,2026-03
"Filistin topraklarını gasbeden İsrailliler , Batı Şeriada Filistinlilerin evlerine saldırdı , hayvanlarını çaldı",Turkey,2026-03-09 10:45:00,http://www.haberler.com/guncel/israil-in-bati-seria-daki-saldirilari-devam-ediyor-19639862-haberi/,filistin topraklarını gasbeden i srailliler batı şeriada filistinlilerin evlerine saldırdı hayvanlarını çaldı,12,Other,2026-03
تقرير : الحرب الاقليمية بين اسرائيل وايران : تداعيات تتجاوز الحدود واثار سلبية على فلسطين ولبنان,Israel,2026-03-07 08:30:00,https://pnn.ps/news/720470,تقرير الحرب الاقليمية بين اسرائيل وايران تداعيات تتجاوز الحدود واثار سلبية على فلسطين ولبنان,14,Other,2026-03
بنك الأردن يدعم جمعية عطاء فلسطين لتوزيع طرود غذائية على عائلات نازحة في قطاع غزة – تلفزيون الفجر,Israel,2026-03-15 10:45:00,https://alfajertv.com/news/palnews/722765.html,بنك الأردن يدعم جمعية عطاء فلسطين لتوزيع طرود غذائية على عائلات نازحة في قطاع غزة تلفزيون الفجر,17,Other,2026-03
"Israel kills father , daughter in Gaza as genocide continues amid wider war",United States,2026-03-07 15:45:00,https://www.aljazeera.com/news/2026/3/7/israel-kills-father-daughter-in-gaza-as-genocide-continues-amid-wider-war,israel kills father daughter in gaza as genocide continues amid wider war,12,Conflict / Attack,2026-03
הניצחון על איראן עובר בריבונות,Israel,2026-03-12 09:45:00,https://www.inn.co.il/news/692037,הניצחון על איראן עובר בריבונות,5,Other,2026-03
الرئيس يستقبل السفراء العرب المقيمين والمعتمدين لدى دولة فلسطين,Israel,2026-03-05 23:30:00,https://www.raya.ps/news/1213153.html,الرئيس يستقبل السفراء العرب المقيمين والمعتمدين لدى دولة فلسطين,9,Other,2026-03
Gazzede can kaybı 72 bin 126  ya yükseldi,Turkey,2026-03-08 11:15:00,https://www.haberler.com/3-sayfa/gazze-deki-can-kaybi-72-bin-126-ya-yukseldi-19636793-haberi/,gazzede can kaybı 72 bin 126 ya yükseldi,8,Other,2026-03
السفيرة رينا فتوح تقدم أوراق اعتمادها سفيرة مفوضة فوق العادة لدولة فلسطين لدى السلفادور - شبكة فلسطين للأنباء,Israel,2026-03-01 13:15:00,https://www.shfanews.net/post/267780,السفيرة رينا فتوح تقدم أوراق اعتمادها سفيرة مفوضة فوق العادة لدولة فلسطين لدى السلفادور شبكة فلسطين للأنباء,17,Other,2026-03
الحية يدعو باكستان لدعم صمود فلسطين ويحذر من مخاطر تقسم الأقصى,Israel,2026-03-08 10:45:00,https://palinfo.com/news/2026/03/08/1102594/,الحية يدعو باكستان لدعم صمود فلسطين ويحذر من مخاطر تقسم الأقصى,11,Other,2026-03
Intersectional conundrum : Palestinian watermelon mural upsets black community,United States,2026-03-07 08:15:00,https://www.thecollegefix.com/intersectional-conundrum-palestinian-watermelon-mural-upsets-black-community/,intersectional conundrum palestinian watermelon mural upsets black community,8,Other,2026-03
نقابة الصحفيين الفلسطينيين : صحفياتنا شاهداتٌ على الحقيقة وشريكاتٌ في صون السردية الفلسطينية - شبكة فلسطين للأنباء,Israel,2026-03-07 23:00:00,https://www.shfanews.net/post/269210,نقابة الصحفيين الفلسطينيين صحفياتنا شاهدات على الحقيقة وشريكات في صون السردية الفلسطينية شبكة فلسطين للأنباء,15,Other,2026-03
"Biblical Bloodlust : Huckabee , Cyrus , and the Zionist Greater Israel Fantasy Fueling the Iran War",United States,2026-03-06 09:45:00,https://www.counterpunch.org/2026/03/06/biblical-bloodlust-huckabee-cyrus-and-the-zionist-greater-israel-fantasy-fueling-the-iran-war/,biblical bloodlust huckabee cyrus and the zionist greater israel fantasy fueling the iran war,14,Conflict / Attack,2026-03
Factbox - Recent acts of Jewish - targeted violence in the United States,Israel,2026-03-13 01:30:00,https://www.al-monitor.com/originals/2026/03/factbox-recent-acts-jewish-targeted-violence-united-states,factbox recent acts of jewish targeted violence in the united states,11,Conflict / Attack,2026-03
